Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0306636	405	72	91	762	131	166	210	108	128	389	180	206	203.43	149	258	1.716	0.779	3.514	0.000441590635891527	0.00778881349905983	0.0032	0.0579	0.0288	0.0288	TRUE	NA
FBtr0299870	4401	906	915	9361	1173	2014	2278	1357	1289	4780	1611	2499	2302.17	1641	2963	1.719	0.782	3.508	0.000451832426377725	0.00795359945775954	0.0413	0.0287	0.0352	0.0352	TRUE	NA
FBtr0076503	277	38	87	620	165	143	143	57	123	317	227	177	173.9	108	240	2.232	1.158	3.501	0.000463777766215971	0.00814765885017552	0.0802	0.0634	0.0707	0.0707	TRUE	NA
FBtr0110823	475	160	89	679	401	401	246	240	125	347	551	497	334.28	204	465	2.256	1.174	3.5	0.000465332041637212	0.00816216087303116	0.1151	0.0454	0.0772	0.0772	TRUE	NA
FBtr0303563	844	255	198	1371	449	403	437	382	279	700	617	500	485.71	366	606	1.659	0.73	3.5	0.000465525991797436	0.00816216087303116	0.0201	0.0393	0.0288	0.0288	TRUE	NA
FBtr0073265	1384	787	596	1831	1374	1630	716	1179	840	935	1887	2022	1263.09	912	1615	1.697	0.763	3.499	0.000466226678667196	0.00816635264584294	0.0355	0.0311	0.0334	0.0334	TRUE	NA
FBtr0085857	396	130	133	639	207	262	205	195	187	326	284	325	253.77	196	312	1.594	0.673	3.495	0.000473713741921072	0.00828109664854316	0	0.0516	0.0222	0.0222	TRUE	NA
FBtr0114584	40	21	19	185	64	40	21	31	27	94	88	50	51.82	26	77	2.997	1.584	3.493	0.000477074698395923	0.00833161746231221	0.0902	0.1516	0.1201	0.1201	TRUE	NA
FBtr0333219	95	19	8	278	39	44	49	28	11	142	54	55	56.5	29	84	2.798	1.485	3.491	0.000481019895932517	0.00836747588883201	0	0.1412	0.0985	0.0985	TRUE	NA
FBtr0334078	197	23	19	453	40	67	102	34	27	231	55	83	88.76	54	123	2.266	1.18	3.49	0.000483278661447613	0.00838204196046051	0.0152	0.0993	0.0617	0.0617	TRUE	NA
FBtr0086053	63	26	35	368	98	51	33	39	49	188	135	63	84.44	40	129	3.113	1.638	3.487	0.000488236486418171	0.00845145957066914	0.1807	0.1031	0.1404	0.1404	TRUE	NA
FBtr0072993	193	115	107	546	158	275	100	172	151	279	217	341	209.97	141	279	2.04	1.028	3.484	0.000494082724786323	0.00854429861602624	0.0572	0.0569	0.0571	0.0571	TRUE	NA
